DTXSID,name,httk_Fgutabs,httk_Clint,httk_Aven,httk_Rblood2plasma,httk_Fup,httk_days_evaluated,httk_MW,httk_frac_excreted,httk_daily_expo,httk_mg_p_kg_p_day_excreted,httk_result_category
DTXSID7022413,Isoeugenol,0.8277,96.27,3.0405515e-4,0.6217,0.03084,5,164.2,0.00537872285714285,1.84e-7,9.89685005714285e-10,1
DTXSID7022596,Amlodipine,0.8835,8.314,0.19027844,1.2,0.004918,5,408.9,0.02240187857142856,1.2e-6,2.6882254285714275e-8,1
DTXSID7022598,Amoxapine,0.8381,9.607,0.0014163727,1.068,0.233,5,313.8,0.05079077142857143,7.13e-7,3.6213820028571425e-8,1
DTXSID7022706,Bupropion,0.8294,20.64,9.525403e-4,0.7626,0.138,5,239.7,0.02424394285714286,6.9e-7,1.6728320571428572e-8,1
DTXSID7022754,Cefixime,0.48,0,0.006689596,0.62,0.31,5,453.4,0.4799562857142859,1.2e-6,5.759475428571431e-7,5
DTXSID7022833,Clenbuterol,0.8297,6.877,0.0013788681,1.119,0.4111,5,277.2,0.06779519999999996,1.2e-6,8.135423999999996e-8,1
DTXSID7022837,Clioquinol,0.8642,5.592,0.017657778,0.6832,0.08781,5,305.5,0.08650014285714289,2.78e-7,2.404703971428572e-8,1
DTXSID7022914,Diazoxide,0.91,6.576,4.366607e-4,0.5818,0.05992,5,230.7,0.0789653142857143,1.58e-6,1.247651965714286e-7,1
DTXSID7023019,Ethosuximide,0.8719,0,0.026647401,0.9408,0.8814,5,141.2,0.8714057142857142,7.11e-7,6.195694628571428e-7,6
DTXSID7023065,Flunitrazepam,0.8678,1.231,0.03922675,0.9429,0.2067,5,313.3,0.2868932857142855,1.2e-6,3.442719428571426e-7,2
DTXSID7023067,Fluoxetine,0.8672,2.325,0.03872924,0.83,0.1286,5,309.3,0.15031979999999998,4.82e-7,7.24541436e-8,2
DTXSID7023194,Lamivudine,0.93,0,0.006207394,1.06,0.9397,5,229.2,0.9298971428571428,6.52e-7,6.062929371428571e-7,6
DTXSID7023225,Lorazepam,0.97,0.8683,0.18143807,1.05,0.0776,5,321.2,0.3611205714285714,4.43e-7,1.5997641314285713e-7,2
DTXSID7023273,Methadone,0.97,0,0.13922626,0.75,0.01808,5,309.5,0.07061021428571428,1.2e-6,8.473225714285712e-8,3
DTXSID7023279,Methaqualone,0.8309,26.26,4.114025e-4,0.6848,0.1044,5,250.3,0.0192731,2.73e-7,5.261556300000001e-9,1
DTXSID7023300,Methylprednisolone,0.852,5.915,1.9992248e-4,0.78,0.2187,5,374.5,0.08046400000000002,1.2e-6,9.655680000000002e-8,1
DTXSID7023433,dl-Pentazocine,0.651,54.14,1.9762628e-4,1.06,0.3485,5,285.4,0.00730216285714285,4.93e-7,3.5999662885714286e-9,1
DTXSID7023437,"3,7-Dihydro-3,7-dimethyl-1-(5-oxohexyl)-1H-Purine-2,6-dione",0.8719,0,0.024944386,0.7763,0.5063,5,278.3,0.8734644285714287,1.2e-6,1.0481573142857143e-6,6
DTXSID7023487,Pirenzepine,0.8719,0,0.02446218399999999,1,0.8823,5,351.4,0.8654479999999998,1.2e-6,1.0385375999999997e-6,6
DTXSID7023510,Primidone,0.8391,6.628,4.691902e-6,0.7148,0.3272,5,218.3,0.07047971428571427,1.2e-6,8.457565714285712e-8,1
DTXSID7023512,Procainamide,0.988,0.767,0.006972794,1,0.8386,5,235.3,0.4292544285714288,1.2e-6,5.151053142857144e-7,6
DTXSID7023564,Rivastigmine,0.8087,7.251,5.725191999999999e-4,1.385,0.5991,5,250.3,0.06261075714285716,6.82e-7,4.2700536371428584e-8,1
DTXSID7023645,Tetracycline,0.792,0,0.0428624,1.7,0.468,5,444.4,0.7910319999999997,1.2e-6,9.492383999999996e-7,5
DTXSID7023980,Chlorsulfuron,0.8574,6.546,4.512033e-5,0.6544,0.143,5,357.8,0.07416682857142855,4.46e-9,3.3078405542857126e-10,1
DTXSID7024035,"2,4-Dichlorophenoxybutyric acid",0.8719,0,1.4787528,0.5685,0.006622,5,249.1,0.2996317142857142,1.31e-6,3.9251754571428564e-7,4
DTXSID7024081,Endothal,0.8719,0,0.01917327,0.9929,0.8661,5,186.2,0.87248,9.4e-7,8.201312e-7,6
DTXSID7024087,2-Ethoxyethanol,0.8719,0,0.0681206,0.7423,0.4702,5,90.12,0.8715891428571428,1.05e-5,9.151686e-6,6
DTXSID7024112,Fomesafen,0.8396,0,0.5441994,0.5709,0.01697,5,438.8,0.5246794285714285,2.01e-7,1.0546056514285713e-7,4
DTXSID7024160,Lactofen,0.8719,0,0.18702549,0.5949,0.007004,5,461.8,0.0688741714285714,5.28e-7,3.63655625142857e-8,3
DTXSID7024164,Bensulfuron-methyl,0.9728,1.724,0.4217354,0.5653,0.00905,5,410.4,0.23744571428571437,1.96e-7,4.6539360000000026e-8,2
DTXSID7024241,Oxyfluorfen,0.8719,0,0.10118588,0.6852,0.002498,5,361.7,0.00901149714285714,1.22e-8,1.0994026514285712e-10,3
DTXSID7024245,Pendimethalin,0.8709,73.79,0.10440056,0.6747,7.991e-4,5,281.3,0.00244329142857142,8.28e-7,2.0230453028571423e-9,1
DTXSID7024299,Hexythiazox,0.8246,164.1,1.7665432000000002e-4,0.6195,0.0194,5,352.9,0.00315593428571428,2.32e-7,7.32176754285714e-10,1
DTXSID7024376,Vernolate,0.8644,49.55,0.031660771,0.6351,0.009717,5,203.3,0.01071681428571429,4.03e-5,4.318876157142859e-7,1
DTXSID7024902,Dazomet,0.724,13.1,7.23303e-9,0.9576,0.8673,5,162.3,0.03097611428571428,6.72e-6,2.0815948800000005e-7,1
DTXSID7025895,"N-Phenyl-1,4-benzenediamine",0.8404,18.33,7.267473e-4,0.6754,0.1135,5,184.2,0.02757737142857143,4.19e-7,1.1554918628571433e-8,1
DTXSID7026156,"Toluene 2,4-diisocyanate",0.7908,22.89,2.6789e-10,0.6733,0.2491,5,174.2,0.02060537142857142,1.09e-6,2.2459854857142852e-8,1
DTXSID7026368,Salicylic acid,0.9418,22.69,0,0.6264,0.2129,5,138.1,0.02479881428571428,2.41e-6,5.976514242857144e-8,1
DTXSID7027041,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",0.8228,27.39,7.887447e-4,0.7406,0.121,5,226.4,0.01830605714285714,6.75e-5,1.235658857142857e-6,1
DTXSID7027047,alpha-Isomethylionone,0.8703,46.85,0.1312661,0.6457,0.002131,5,206.3,0.00656328714285714,4.67e-5,3.065055095714284e-7,1
DTXSID7027540,N-Butylbenzenesulfonamide,0.8015,24.4,1.4022128e-5,0.7141,0.1999,5,213.3,0.01977595714285715,2.85e-6,5.6361477857142875e-8,1
DTXSID7027625,Bis(2-ethylhexyl) terephthalate,0.8696,1023,0.05660133,18.2,1.352e-4,5,390.6,1.1210219999999998e-5,0.112,1.2555446399999998e-6,1
DTXSID7029241,"2,4-Bis(1-methyl-1-phenylethyl)phenol",0.8598,6029,0.01671250899999999,0.7838,1.296e-4,5,330.5,8.508014285714287e-5,2.45e-5,2.0844635000000003e-9,1
DTXSID7029871,Clotrimazole,0.86240000000000006,881.3,0.016980399,0.6748,6.905e-4,5,344.8,6.009371428571426e-4,1.34e-7,8.052557714285712e-11,1
DTXSID7029879,Ketoconazole,0.9648,143.2,0.005373108,0.7478,0.007961,5,531.4,0.00422842571428571,6.65e-8,2.811903099999999e-10,1
DTXSID7030432,Decitabine,0.8719,0,0.021056154,1.043,1,5,228.2,0.8704199999999999,1.2e-6,1.0445039999999998e-6,6
DTXSID7031955,Prilocaine,0.732,24.62,1.7956284e-5,0.9201,0.4319,5,220.3,0.01759252857142857,1.2e-6,2.1111034285714292e-8,1
DTXSID7032004,Flutamide,0.9659,44.38,0.00668576899999999,0.8742,0.0247,5,276.2,0.01353379999999999,4.87e-7,6.590960599999998e-9,1
DTXSID7032393,Fenoxycarb,0.8695,66.17,0.07588941,0.602,0.002259,5,301.3,0.00709346285714286,4.91e-7,3.4828902628571444e-9,1
DTXSID7032424,Mesotrione,0.6867,0,0.02990417799999999,0.7247,0.3498,5,339.3,0.6858707142857143,1.17e-6,8.024687357142858e-7,5
DTXSID7032470,Propetamphos,0.8686,31.4,0.05774942999999999,0.6093,0.006699,5,281.3,0.01599391428571428,6.45e-6,1.0316074714285716e-7,1
DTXSID7032551,Fluazinam,0.869,55.67,0.03960945,0.5955,0.003287,5,465.1,0.00913589285714285,1.12e-7,1.02322e-9,1
DTXSID7032553,Flumetralin,0.8719,0,0.08782965,0.6775,4.649e-4,5,421.7,0.00171511414285714,1.8e-7,3.0872054571428565e-10,3
DTXSID7032555,Flumioxazin,0.8677,10.03,0.020241003,0.5904,0.02617,5,354.3,0.05117104285714286,3.73e-6,1.9086798985714287e-7,1
DTXSID7032638,Pyraclostrobin,0.8692,118.9,0.04458455,0.5747,0.001425,5,387.8,0.00453172,1.48e-7,6.7069456e-10,1
DTXSID7033105,5-Bromo-2'-deoxyuridine,0.8719,0,0.00769227,0.7992,0.7308,5,307.1,0.8717252857142859,1.2e-6,1.046070342857143e-6,6
DTXSID7034250,Chlorfenvinphos,0.8648,41.96,0.019812379,0.6384,0.01075,5,359.6,0.01261682285714286,2.31e-7,2.9144860800000015e-9,1
DTXSID7034252,Tepraloxydim,0.9693,4.262,0.018384908,0.7709,0.1328,5,341.8,0.1224132285714286,4.63e-7,5.6677324828571456e-8,2
DTXSID7034545,Dimethomorph,0.8376,25.02,5.246817e-4,0.7555,0.0907,5,387.9,0.02039245714285714,1.91e-7,3.894959314285713e-9,1
DTXSID7034676,Isazofos,0.9691,38.03,0.02357432,0.7912,0.01574,5,313.7,0.01555055714285714,2.09e-7,3.250066442857143e-9,1
DTXSID7034753,Foramsulfuron,0.8719,0,0.16253268999999998,0.5767,0.0649,5,452.4,0.8589137142857144,9.48e-8,8.142502011428573e-8,6
DTXSID7034961,Thiacloprid,0.9679,2.764,0.00162417879999999,0.7108,0.2752,5,252.7,0.17508500000000002,1.18e-6,2.0660030000000001e-7,2
DTXSID7037680,Norfloxacin,0.8586,6.548,2.0906901e-6,0.6055,0.13,5,319.3,0.07430567142857139,1.2e-6,8.916680571428568e-8,1
DTXSID7040526,Kainic acid,0.8719,0,0.012923779,0.8932,0.8602,5,213.2,0.8710742857142857,1.2e-6,1.0452891428571429e-6,6
DTXSID7040788,2-tert-Butyl-4-methoxyphenol,0.8662,10.48,0.05265951999999999,0.6655,0.03437,5,180.2,0.04731537142857141,3.81e-5,1.8027156514285703e-6,1
DTXSID7040990,Carbonyl cyanide chlorophenylhydrazone,0.8555,6.937,0.00122157839999999,0.692,0.1537,5,204.6,0.0700901142857143,7.21e-7,5.0534972400000007e-8,1
DTXSID7041047,Imiquimod,0.8383,27.49,0.00188250129999999,0.7418,0.08105,5,240.3,0.01864041428571428,1.2e-6,2.2368497142857144e-8,1
DTXSID7041091,Pentylenetetrazol,0.8719,0,0.01011476099999999,0.741,0.6789,5,138.2,0.8706599999999999,5.98e-5,5.206546799999999e-5,6
DTXSID7041097,1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide,0.8648,219.4,0.02362789799999999,0.6723,0.002053,5,352.9,0.00233922285714285,2.27e-7,5.310035885714288e-10,1
DTXSID7041623,Benodanil,0.9634,27.37,0.0018124672,0.6464,0.05413,5,323.1,0.02160154285714285,3.02e-7,6.523665942857142e-9,1
DTXSID7041752,Cantharidin,0.8719,0,0.04469935999999999,0.741,0.4213,5,196.2,0.8716885714285713,1.93e-6,1.6823589428571426e-6,6
DTXSID7041910,Edifenphos,0.8618,34.63,0.01231528599999999,0.6345,0.01863,5,310.4,0.01534262857142856,5.19e-7,7.962824228571426e-9,1
DTXSID7044215,Pantoprazole sodium,0.867,6.785,0.00375811399999999,0.5874,0.04571,5,405.4,0.07343531428571427,1.38e-6,1.013407337142857e-7,1
DTXSID7044633,Indapamide,0.8587,5.23,9.60577e-5,0.6383,0.1616,5,365.8,0.0907706571428571,1.2e-6,1.0892478857142853e-7,1
DTXSID7045021,Procaine,0.821,7.118,0.0016536467,1.238,0.483,5,236.3,0.06488122857142857,1.2e-6,7.785747428571429e-8,1
DTXSID7045152,Fluspirilene,0.869,214.9,0.03884405,0.6767,8.49e-4,5,475.6,0.00177127028571428,1.2e-6,2.1255243428571433e-9,1
DTXSID7045364,Benperidol,0.8662,19.79,0.02852263099999999,0.703,0.01803,5,381.5,0.0240345,1.2e-6,2.88414e-8,1
DTXSID7045526,Meropenem,0.8719,0,0.008086451,0.9087,0.865,5,383.5,0.8721885714285716,1.2e-6,1.046626285714286e-6,6
DTXSID7045603,Cefepime chloride hydrochloride hydrate,0.8719,0,0.010283149,0.7258,0.4653,5,571.5,0.8719457142857148,1.2e-6,1.0463348571428576e-6,6
DTXSID7045946,Zolpidem,0.88,4.636,0.06544169999999999,0.76,0.04165,5,307.4,0.09235174285714284,1.2e-6,1.108220914285714e-7,1
DTXSID7047277,Elzasonan,0.9618,39.98,0.01472629599999999,0.6527,0.01345,5,448.4,0.01474595428571428,1.2e-6,1.7695145142857136e-8,1
DTXSID7047306,CP-634384,0.8719,0,0.7210068,0.5692,0.0125,5,341.4,0.3833434285714285,1.2e-6,4.600121142857142e-7,4
DTXSID7047308,CP-105696,0.8684,27.29,0.02023334899999999,0.5951,0.007992,5,428.5,0.01958857142857142,1.2e-6,2.3506285714285706e-8,1
DTXSID7047356,Ilepatril,0.2627,5.801,1.0505115e-6,0.7732,0.3186,5,432.5,0.02496142857142856,1.2e-6,2.995371428571427e-8,1
DTXSID7047358,Nelivaptan,0.9207,37.9,1.209332e-8,0.6208,0.06033,5,630.1,0.01496937571428571,1.2e-6,1.7963250857142858e-8,1
DTXSID7048370,Indoramin,0.8146,43.16,0.00101683389999999,0.9939,0.09063,5,347.5,0.01166110714285714,1.2e-6,1.3993328571428572e-8,1
DTXSID7048536,Articaine,0.828,6.958,0.0011722101,1.093,0.4236,5,284.4,0.06687462857142852,6.5e-7,4.346850857142854e-8,1
DTXSID7048748,Bethanidine sulfate (2:1),0.8045,7.054,6.303069e-7,0.9001,0.66,5,452.6,0.06245879999999997,1.2e-6,7.495055999999997e-8,1
DTXSID7048790,Blonanserin,0.867,84.3,0.03384216099999999,0.6893,0.003691,5,367.5,0.005523,1.2e-6,6.6276e-9,1
DTXSID7048825,Propanidid,0.8016,24.79,2.4657361e-5,0.7286,0.1964,5,337.4,0.01947280000000001,2.63e-7,5.121346400000004e-9,1
DTXSID70870252,Ixabepilone,0.8526,6.951,3.5571964999999995e-4,0.6767,0.1801,5,506.7,0.06956267142857142,1.2e-6,8.34752057142857e-8,1
DTXSID80191501,Perampanel,0.8672,8.515,0.02982763799999999,0.6346,0.03476,5,349.4,0.05844962857142857,1.2e-6,7.013955428571427e-8,1
DTXSID8020090,Aniline,0.7354,23.03,4.592399999999999e-9,0.7802,0.4481,5,93.13,0.01873243428571428,4.5e-6,8.429595428571428e-8,1
DTXSID8020127,3'-Azido-3'-deoxythymidine,0.9392,2.523,8.38113e-6,0.98,0.9124,5,267.2,0.1767337142857143,1.1e-6,1.9440708571428578e-7,2
DTXSID8020202,Budesonide,0.63,6.932,6.146162000000001e-4,0.6396,0.1219,5,430.5,0.05178300000000001,1.2e-6,6.21396e-8,1
DTXSID8020331,Ciprofibrate,0.8553,23.14,1.7121997999999998e-5,0.6246,0.04642,5,289.2,0.02259891428571427,2.82e-7,6.372893828571426e-9,1
DTXSID8020337,Clomiphene citrate (1:1),0.863,6.555,0.0012514289999999901,0.629,0.08729,5,598.1,0.07501882857142858,1.2e-6,9.002259428571429e-8,1
DTXSID8020381,Deltamethrin,0.8696,1022,0.03474916,0.6718,1.352e-4,5,505.2,2.562807428571429e-4,2.39e-7,6.125109754285716e-11,1
DTXSID8020541,"5,5-Diphenylhydantoin",0.918,0.956,0.10352035,0.8874,0.1279,5,252.3,0.34348842857142864,1.13e-6,3.8814192428571435e-7,2
DTXSID8020620,Fenthion,0.9669,209.9,0.007952506,0.6156,0.004373,5,278.3,0.00289829571428571,1.46e-7,4.231511742857143e-10,1
DTXSID8020628,Fluometuron,0.9598,11.86,0.0014691853,0.7388,0.173,5,232.2,0.04760099999999997,6.46e-7,3.075024599999998e-8,1
DTXSID8020674,Griseofulvin,0.8556,7.149,0.0019559797,0.6867,0.1473,5,352.8,0.06824160000000003,3.41e-7,2.3270385600000013e-8,1
DTXSID8020755,Isoniazid,0.8541,1.161,1.4718642e-4,0.9358,0.9986,5,137.1,0.2839928571428571,1.2e-6,3.407914285714285e-7,2
DTXSID8020830,8-Methoxypsoralen,0.8719,0,0.30983392,0.67,0.08223,5,216.2,0.6272888571428572,1.2e-6,7.527466285714286e-7,6
DTXSID8021147,Phenylhydrazine,0.7148,23.29,6.509727e-8,0.8465,0.5247,5,108.1,0.01794459999999999,2.33e-5,4.1810917999999986e-7,1
DTXSID8021309,Temazepam,0.8711,2.675,0.19904226999999997,0.5745,0.01668,5,300.7,0.1567935714285714,1.2e-6,1.8815228571428568e-7,2
DTXSID8021359,Tolbutamide,0.8585,1.391,0.10570174,0.68,0.03997,5,270.4,0.26692342857142837,1.2e-6,3.203081142857141e-7,2
DTXSID8021480,Doxorubicin,0.1164,0,0.006547997,0.7971,0.2749,5,543.5,0.10722478571428572,1.2e-6,1.2866974285714286e-7,5
DTXSID8021515,Butanoic acid,0.8719,0,0.030015161,0.7519,0.5929,5,88.11,0.8722889999999999,3.34e-5,2.9134452599999995e-5,6
DTXSID8021519,2-(2-Butoxyethoxy)ethanol,0.9728,0,0.04355125999999999,0.8293,0.6035,5,162.2,0.9732,1.98e-4,1.926936e-4,6
DTXSID8021642,Octadecanoic acid,0.8651,43.18,0.0700341,11.44,0.01001,5,284.5,0.00119977714285714,1.99e-5,2.3875565142857138e-8,1
DTXSID8021729,Dicumarol,0.864,7.069,0.00491004099999999,0.6172,0.07152,5,336.3,0.07023865714285717,1.2e-6,8.428638857142859e-8,1
DTXSID8021771,4-(2-Methylbutan-2-yl)phenol,0.8669,41.09,0.07918063,0.7472,0.007695,5,164.2,0.01252611428571428,3.21e-6,4.020882685714285e-8,1
DTXSID8021800,"N,N-Diethylaniline",0.8658,14.17,0.05258298,0.6429,0.02758,5,149.2,0.03634085714285715,3.36e-5,1.2210528e-6,1
DTXSID8021808,o-Cresol,0.7462,30.74,2.0535682e-5,1.07,0.3048,5,108.1,0.01467071428571428,3.22e-4,4.72397e-6,1
DTXSID8022111,"N-(3,4-Dichlorophenyl)propanamide",0.9685,15.34,0.017389888,0.6536,0.04427,5,218.1,0.0380428714285714,6.87e-7,2.6135452671428562e-8,1
DTXSID8022117,Amantadine,0.9025,0,0.20195079,1.087,0.3295,5,151.3,0.7437475714285715,6.53e-6,4.856671641428572e-6,6
DTXSID8022292,Permethrin,0.8668,3223,0.024404779,0.6436,1e-4,5,391.3,1.1386830000000004e-4,4.96e-7,5.6478676800000026e-11,1
DTXSID8022325,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",0.8525,375.2,0.0034221034,0.6175,0.003372,5,317.6,0.00143373714285714,4.74e-7,6.795914057142851e-10,1
DTXSID8022377,17alpha-Estradiol,0.8717,115.5,0.8258665999999999,0.5609,1e-4,5,272.4,0.00296137714285714,1.2e-6,3.5536525714285712e-9,1
DTXSID8022743,"N,N'-Bis(2-chloroethyl)-N-nitrosourea",0.8719,0,0.07133528,0.6449,0.2294,5,214,0.8712857142857142,1.2e-6,1.045542857142857e-6,6
DTXSID8022828,Cladribine,0.9631,0,0.01067733,0.9587,0.9774,5,285.7,0.9628089999999998,1.2e-6,1.1553707999999995e-6,6
DTXSID8022872,Cyproheptadine,0.8247,29.36,0.004263278,1.432,0.1084,5,287.4,0.017244,1.2e-6,2.0692800000000004e-8,1
DTXSID8023133,Hydromorphone,0.7923,6.555,3.918848e-5,1.07,0.8511,5,285.3,0.06549672857142855,1.2e-6,7.859607428571427e-8,1
DTXSID8023187,Ketamine,0.745,12.58,3.880578e-4,0.82,0.7529,5,237.7,0.03310821428571428,1.2e-6,3.9729857142857146e-8,1
DTXSID8023189,Ketorolac,1,27.26,0.04485243999999999,0.5694,0.006606,5,255.3,0.02261228571428571,1.2e-6,2.7134742857142853e-8,1
DTXSID8023349,Naloxone,0.7943,73.69,3.2866276e-6,1.22,0.4616,5,327.4,0.00653396857142857,1.2e-6,7.840762285714286e-9,1
DTXSID8023474,"1-(1-(4,4-bis(4-fluorophenyl)butyl)-4-piperidinyl)-1,3-dihydro-2H-Benzimidazol-2-one",0.8621,4193,0.015617987,0.7997,1.489e-4,5,461.6,1.1658697142857138e-4,1.2e-6,1.3990436571428567e-10,1
DTXSID8023476,Pindolol,1,2.789,0.006540343,1,0.5654,5,248.3,0.17735714285714285,1.2e-6,2.1282857142857145e-7,2
DTXSID8023557,Ribavirin,0.5213,0,0.0034259304,0.9007,0.9999,5,244.2,0.5211925714285713,1.2e-6,6.254310857142856e-7,5
DTXSID8023638,Teniposide,0.8703,23.05,0.016701028,0.5619,0.004399,5,656.7,0.02320965428571429,3.41e-6,7.914492111428572e-8,1
DTXSID8023688,Topiramate,0.9726,0,0.017814685,0.8789,0.7072,5,339.4,0.972623428571428,3.32e-6,3.229109782857141e-6,6
DTXSID8023719,Troglitazone,0.8709,65.71,0.11745063,0.548,8.23e-4,5,441.5,0.00594132857142856,1.2e-6,7.129594285714283e-9,1
DTXSID8023846,Acephate,0.9616,0,0.009341707,0.8339,0.8679,5,183.2,0.9631085714285712,1.9e-7,1.8299062857142857e-7,6
DTXSID8023848,Acetochlor,0.9236,113.7,6.433187e-5,0.8691,0.07105,5,269.8,0.00506838571428571,9.73e-8,4.931539300000001e-10,1
DTXSID8023890,Asulam,0.8719,0,0.01217368699999999,0.6786,0.456,5,230.2,0.8747600000000001,2.91e-7,2.5455516000000004e-7,6
DTXSID8023892,Abamectin,0.8706,18.87,0.032812698,0.6832,0.004248,5,819,0.01193399999999999,1.2e-6,1.4320799999999995e-8,1
DTXSID8024101,Tribenuron-methyl,0.862,6.901,0.0014726296,0.6226,0.09202,5,395.4,0.07139794285714285,2.04e-7,1.4565180342857142e-8,1
DTXSID8024107,1-Methyl-3-phenyl-5-(3-(trifluoromethyl)phenyl)-4-pyridone,0.9697,7.551,0.021859824,0.6934,0.06474,5,329.3,0.07343390000000002,3.72e-7,2.7317410800000008e-8,1
DTXSID8024109,Flutolanil,0.971,25.52,0.04156122,0.6261,0.01115,5,323.3,0.02235388571428571,3.42e-7,7.645028914285713e-9,1
DTXSID8024151,Imazalil,0.9726,0,0.24293796,0.7333,0.02404,5,297.2,0.16205891428571428,8.66e-7,1.403430197714286e-7,3
DTXSID8024159,Isoxaben,0.8643,37.62,0.022682629,0.6814,0.01292,5,332.4,0.01369013142857142,1.85e-7,2.5326743142857134e-9,1
DTXSID8024238,Oryzalin,0.8702,22.47,0.038243211,0.5649,0.004789,5,346.4,0.02375314285714286,1.79e-6,4.2518125714285726e-8,1
DTXSID8024280,Propiconazole,0.9694,30.99,0.02045914199999999,0.666,0.01724,5,342.2,0.01896765714285715,1.33e-6,2.5226984000000013e-8,1
DTXSID8024284,1-Methoxy-2-propanol,0.8719,0,0.13199323,0.6858,0.3072,5,90.12,0.8715891428571428,2.56e-5,2.2312682057142857e-5,6
DTXSID8024315,Myclobutanil,0.9653,21.46,0.004385742,0.6579,0.05488,5,288.8,0.02739474285714287,3.89e-7,1.065655497142858e-8,1
DTXSID8024317,Terbacil,0.868,2.529,0.02983529199999999,0.63,0.09723,5,216.7,0.17150257142857145,1.09e-6,1.869378028571429e-7,2
DTXSID8024523,"4-Androstene-3,17-dione",0.8231,32.41,4.071928e-4,0.7047,0.1016,5,286.4,0.01554742857142856,1.2e-6,1.8656914285714277e-8,1
DTXSID8024652,Bronopol,0.8719,0,0.010244879,0.767,0.6937,5,200,0.8714285714285714,3.43e-7,2.989e-7,6
DTXSID8024733,Carisoprodol,0.7699,24.5,2.4733901e-5,0.8315,0.3006,5,260.3,0.0187787857142857,1.19e-6,2.2346754999999983e-8,1
DTXSID8024999,"3,4-Dichloronitrobenzene",0.871,534,0.2349778,0.5602,1e-4,5,192,0.00102857142857142,8.92e-6,9.174857142857144e-9,1
DTXSID8025096,Dimethyl adipate,0.7042,23.12,7.19476e-9,0.8518,0.5731,5,174.2,0.01771862857142857,6.79e-4,1.20309488e-5,1
DTXSID8025595,"N,N'-Methylenebisacrylamide",0.8262,3.091,1.8270098e-6,0.9564,0.9941,5,154.2,0.1304091428571429,1.07e-5,1.3953778285714288e-6,2
DTXSID8026064,Sulfamethoxazole,1,6.533,3.6968819999999994e-8,0.79,0.2298,5,253.3,0.08615818571428568,1.2e-6,1.0338982285714283e-7,1
DTXSID8026224,Triethylene glycol dimethyl ether,0.8719,0,0.02074234,0.8105,0.6589,5,178.2,0.8731799999999998,7.65e-5,6.679826999999998e-5,6
DTXSID8026727,"(2E)-3,7-Dimethyl-2,6-octadien-1-ol",0.8549,36.06,0.01534244299999999,0.7005,0.03056,5,154.3,0.01463645714285713,7.74e-5,1.132861782857142e-6,1
DTXSID8026773,"1,3-Butanediol",0.8719,0,0.04244142999999999,0.7748,0.5907,5,90.12,0.8728765714285714,6.01e-6,5.245988194285715e-6,6
DTXSID8029868,Atorvastatin,0.8719,0,0.06513553999999999,0.6807,1.838e-4,5,558.6,6.631379999999997e-4,1.2e-6,7.957655999999997e-10,3
DTXSID8030138,"2,5-Hexanedione",0.8719,0,0.016107843,0.6857,0.9267,5,114.1,0.8704199999999999,7.28e-5,6.336657599999998e-5,6
DTXSID8030760,Azithromycin,0.582,0,0.031986066,0.7111,0.01468,5,749,0.0335766,1.11e-6,3.7270026000000004e-8,3
DTXSID8032386,Ethalfluralin,0.8719,0,0.11546059,0.6702,9.41e-4,5,333.3,0.00364249285714285,1.92e-6,6.993586285714283e-9,3
DTXSID8032417,Isofenphos,0.8409,388.9,0.0013310306,0.6305,0.005253,5,345.4,0.00136186285714285,5.97e-7,8.130321257142858e-10,1
DTXSID8032463,Primisulfuron-methyl,0.8492,22.77,1.4221132e-6,0.6338,0.06504,5,468.3,0.022746,1.5e-7,3.4119e-9,1
DTXSID8032544,"Dipropyl 2,5-pyridinedicarboxylate",0.09716,646.8,3.827e-11,1.19,0.6859,5,251.3,9.046800000000002e-5,9.09e-7,8.223541200000002e-11,1
DTXSID8032548,"4-(4-Chlorophenyl)-2-phenyl-2-(1H-1,2,4-triazol-1-ylmethyl)butyronitrile",0.8645,31.12,0.013436597,0.6436,0.01525,5,336.8,0.0171768,3.03e-7,5.2045704000000005e-9,1
DTXSID8032675,Sulprofos,0.8693,365,0.06192086,0.678,4.358e-4,5,322.4,9.635154285714282e-4,4.63e-8,4.4610764342857126e-11,1
DTXSID8033562,Hydroxyflutamide,0.8719,0,0.14347423,0.6994,0.1033,5,292.2,0.4479008571428571,6.02e-7,2.69636316e-7,6
DTXSID8034401,Buprofezin,0.8715,54.4,0.3846135,0.5668,3.425e-4,5,305.4,0.00511326857142857,6.68e-7,3.415663405714286e-9,1
DTXSID8034580,Ethofumesate,0.8425,21.83,0.001243775,0.8518,0.08869,5,286.3,0.02347659999999999,7e-6,1.6433619999999998e-7,1
DTXSID8034586,Etoxazole,0.8697,336.1,0.05801732,0.6436,3.937e-4,5,359.4,9.421414285714284e-4,6.04e-9,5.6905342285714274e-12,1
DTXSID8034588,Famoxadone,0.8692,73.05,0.05269779,0.6579,0.00233,5,374.4,0.00538066285714285,3.79e-7,2.039271222857143e-9,1
DTXSID8034665,Imazapyr,0.6662,0,0.00275964969999999,0.8333,0.9231,5,261.3,0.6659417142857146,3.42e-7,2.277520662857144e-7,5
